Destination,Budget,Climate,Travel_Type,Best_Season,Duration_Days,Avg_Temperature,Avg_Cost,Rating,Crowd_Level,Accommodation_Type,Family_Friendly,Travel_Method
Shimla,High,Cold,Adventure,Summer,4,22°C,₹38271,2.76,High,Homestay,Yes,Bus
Shimla,High,Cold,Adventure,Summer,4,15°C,₹35789,2.97,High,Lodge,No,Car
Shimla,High,Cold,Adventure,Summer,4,17°C,₹37514,3.48,High,Lodge,No,Bus
Shimla,High,Cold,Adventure,Summer,4,25°C,₹30261,3.8,High,Lodge,No,Car
Shimla,High,Cold,Adventure,Summer,5,25°C,₹36942,3.86,High,Homestay,No,Car
Shimla,High,Cold,Adventure,Summer,9,19°C,₹32218,1.99,High,Homestay,No,Bus
Shimla,High,Cold,Adventure,Summer,3,17°C,₹33929,3.21,Low,Homestay,Yes,Car
Shimla,High,Cold,Adventure,Summer,7,22°C,₹34079,4.89,Low,Lodge,No,Bus
Shimla,High,Cold,Adventure,Summer,2,25°C,₹32590,4.41,Low,Homestay,No,Car
Shimla,High,Cold,Adventure,Summer,6,15°C,₹31912,3.76,Medium,Lodge,Yes,Bus
Shimla,High,Cold,Adventure,Summer,4,19°C,₹35626,4.89,Low,Lodge,No,Car
Shimla,High,Cold,Adventure,Summer,5,17°C,₹33558,2.46,Medium,Homestay,No,Bus
Shimla,High,Cold,Adventure,Summer,6,20°C,₹31921,1.81,Low,Lodge,Yes,Car
Shimla,High,Cold,Adventure,Summer,6,22°C,₹35563,4.56,Medium,Homestay,No,Car
Shimla,High,Cold,Adventure,Summer,10,17°C,₹31328,3.13,Medium,Lodge,Yes,Car
Shimla,High,Cold,Adventure,Summer,7,23°C,₹31797,1.3,Medium,Lodge,No,Bus
Shimla,High,Cold,Adventure,Summer,6,25°C,₹179032,3.64,Low,Lodge,No,Car
Shimla,High,Cold,Adventure,Summer,7,22°C,₹33348,1.86,Medium,Homestay,Yes,Car
Shimla,High,Cold,Adventure,Summer,9,15°C,₹31002,2.26,High,Homestay,Yes,Bus
Shimla,High,Cold,Adventure,Summer,6,23°C,₹33609,2.92,Medium,Lodge,No,Bus
Shimla,High,Cold,Adventure,Summer,6,23°C,₹32811,2.3,High,Lodge,Yes,Bus
Shimla,High,Cold,Adventure,Summer,8,17°C,₹34113,4.92,Low,Homestay,No,Bus
Shimla,High,Cold,Adventure,Summer,3,18°C,₹30778,4.68,Medium,Lodge,No,Car
Shimla,High,Cold,Adventure,Summer,8,16°C,₹30434,4.24,Medium,Lodge,Yes,Car
Shimla,High,Cold,Adventure,Summer,10,17°C,₹31047,4.65,Low,Homestay,No,Bus
Shimla,High,Cold,Adventure,Summer,9,16°C,₹34363,1.33,Low,Lodge,No,Bus
Shimla,High,Cold,Adventure,Summer,5,15°C,₹32274,1.33,Low,Lodge,Yes,Bus
Shimla,High,Cold,Adventure,Summer,10,22°C,₹32705,4.71,Low,Lodge,Yes,Car
Shimla,High,Cold,Adventure,Summer,8,15°C,₹39080,4.55,Medium,Homestay,Yes,Car
Shimla,High,Cold,Adventure,Summer,8,22°C,₹36473,3.47,Low,Homestay,Yes,Car
Shimla,High,Cold,Adventure,Summer,6,25°C,₹31106,1.34,Medium,Lodge,Yes,Car
Shimla,High,Cold,Adventure,Summer,5,25°C,₹37794,4.37,Low,Lodge,No,Bus
Shimla,High,Cold,Adventure,Summer,4,24°C,₹296825,3.08,Medium,Homestay,No,Car
Shimla,High,Cold,Adventure,Summer,9,21°C,₹33496,3.81,Medium,Lodge,No,Bus
Shimla,High,Cold,Adventure,Summer,9,22°C,₹37830,3.64,Medium,Homestay,Yes,Bus
Shimla,High,Cold,Adventure,Summer,3,22°C,₹35110,1.16,Medium,Homestay,Yes,Bus
Shimla,High,Cold,Adventure,Summer,2,19°C,₹33767,4.9,Low,Homestay,No,Car
Shimla,High,Cold,Adventure,Summer,8,23°C,₹36715,2.7,Medium,Homestay,No,Bus
Shimla,High,Cold,Adventure,Summer,8,25°C,₹37668,1.07,Low,Homestay,Yes,Car
Shimla,High,Cold,Adventure,Summer,10,15°C,₹31452,2.16,Medium,Lodge,No,Car
Shimla,High,Cold,Adventure,Summer,3,25°C,₹34682,3.11,High,Homestay,No,Bus
Shimla,High,Cold,Adventure,Summer,7,15°C,₹38221,4.93,Medium,Homestay,Yes,Bus
Shimla,High,Cold,Adventure,Summer,6,20°C,₹32581,3.56,Low,Homestay,No,Car
Shimla,High,Cold,Adventure,Summer,7,3°C,₹35940,2.83,High,Homestay,No,Bus
Shimla,High,Cold,Adventure,Summer,3,17°C,₹35411,1.68,Medium,Homestay,Yes,Car
Shimla,High,Cold,Adventure,Summer,7,16°C,₹38058,4.09,High,Homestay,No,Bus
Shimla,High,Cold,Adventure,Summer,7,24°C,₹37015,4.51,Medium,Homestay,Yes,Bus
Shimla,High,Cold,Adventure,Summer,5,17°C,₹30987,3.66,Medium,Homestay,Yes,Car
Shimla,High,Cold,Adventure,Summer,6,15°C,₹39180,4.04,Medium,Lodge,Yes,Car
Shimla,High,Cold,Adventure,Summer,7,21°C,₹39245,2.88,Low,Lodge,Yes,Car
Shimla,High,Cold,Adventure,Summer,9,25°C,₹39966,2.5,High,Homestay,No,Bus
Shimla,High,Cold,Adventure,Summer,6,21°C,₹31153,1.52,Medium,Lodge,Yes,Car
Shimla,High,Cold,Adventure,Summer,4,23°C,₹35803,1.09,Medium,Lodge,Yes,Bus
Shimla,High,Cold,Adventure,Summer,9,16°C,₹38638,3.1,High,Homestay,Yes,Bus
Shimla,High,Cold,Adventure,Summer,7,25°C,₹36266,4.99,Medium,Lodge,Yes,Bus
Shimla,High,Cold,Adventure,Summer,9,24°C,₹31081,1.34,Low,Lodge,Yes,Car
Shimla,High,Cold,Adventure,Summer,7,15°C,₹38268,2.17,Medium,Homestay,No,Bus
Shimla,High,Cold,Adventure,Summer,2,15°C,₹32962,3.52,Medium,Lodge,Yes,Bus
Shimla,High,Cold,Adventure,Summer,2,17°C,₹31095,3.32,Medium,Homestay,No,Car
Shimla,High,Cold,Adventure,Summer,5,22°C,₹37454,4.41,Medium,Homestay,No,Car
Shimla,High,Cold,Adventure,Summer,7,20°C,₹34896,3.47,High,Lodge,Yes,Bus
Shimla,High,Cold,Adventure,Summer,43,24°C,₹35421,1.81,Low,Lodge,No,Bus
Shimla,High,Cold,Adventure,Summer,7,,₹33348,2.49,Low,Lodge,Yes,Bus
Shimla,High,Cold,Adventure,Summer,5,18°C,₹31348,2.46,Medium,Homestay,Yes,Bus
Shimla,High,Cold,Adventure,Summer,4,22°C,₹30375,2.51,Medium,Homestay,Yes,Bus
Shimla,High,Cold,Adventure,Summer,6,21°C,₹37210,3.87,Medium,Lodge,No,Car
Shimla,High,Cold,Adventure,Summer,3,21°C,₹32576,4.73,High,Homestay,No,Car
Shimla,High,Cold,Adventure,Summer,9,25°C,₹32226,3.79,Low,Lodge,No,Car
Shimla,High,Cold,Adventure,Summer,7,15°C,₹37157,4.3,High,Homestay,Yes,Bus
Shimla,High,Cold,Adventure,Summer,7,17°C,₹33751,3.03,Low,Homestay,Yes,Bus
Shimla,High,Cold,Adventure,Summer,4,20°C,₹38949,3.15,Low,Homestay,No,Bus
Shimla,High,Cold,Adventure,Summer,3,25°C,₹35470,4.0,High,Homestay,No,Car
Shimla,High,Cold,Adventure,Summer,6,19°C,₹37088,4.07,Low,Lodge,No,Bus
Shimla,High,Cold,Adventure,Summer,4,16°C,₹36069,2.21,High,Homestay,No,Bus
Shimla,High,Cold,Adventure,Summer,9,20°C,₹34189,4.56,High,Homestay,No,Bus
Shimla,High,Cold,Adventure,Summer,6,15°C,₹32047,2.5,Medium,Lodge,Yes,Bus
Shimla,High,Cold,Adventure,Summer,2,25°C,₹35632,3.97,High,Lodge,Yes,Bus
Shimla,High,Cold,Adventure,Summer,2,22°C,₹37923,4.31,High,Lodge,No,Car
Shimla,High,Cold,Adventure,Summer,3,15°C,₹34067,2.65,High,Homestay,No,Bus
Shimla,High,Cold,Adventure,Summer,3,24°C,₹32090,2.54,Medium,Homestay,Yes,Car
Shimla,High,Cold,Adventure,Summer,6,22°C,₹35658,3.59,Medium,Lodge,No,Bus
Shimla,High,Cold,Adventure,Summer,2,16°C,₹35818,2.69,Medium,Lodge,No,Car
Shimla,High,Cold,Adventure,Summer,7,16°C,₹35327,4.34,Medium,Lodge,No,Car
Shimla,High,Cold,Adventure,Summer,5,15°C,₹39268,2.68,Medium,Homestay,Yes,Bus
Shimla,High,Cold,Adventure,Summer,7,20°C,₹39318,2.25,Low,Lodge,Yes,Car
Shimla,High,Cold,Adventure,Summer,8,24°C,₹35476,4.94,Medium,Lodge,Yes,Bus
Shimla,High,Cold,Adventure,Summer,7,23°C,₹32435,2.58,Low,Lodge,Yes,Car
Shimla,High,Cold,Adventure,Summer,9,25°C,₹37040,4.38,High,Homestay,No,Car
Shimla,High,Cold,Adventure,Summer,10,23°C,₹37893,3.51,High,Lodge,No,Car
Shimla,High,Cold,Adventure,Summer,7,18°C,₹30958,1.65,Medium,Homestay,Yes,Bus
Shimla,High,Cold,Adventure,Summer,3,17°C,₹35695,2.69,Low,Lodge,Yes,Bus
Shimla,High,Cold,Adventure,Summer,8,22°C,₹34614,3.35,Medium,Lodge,Yes,Bus
Shimla,High,Cold,Adventure,Summer,3,16°C,₹39928,3.28,High,Lodge,Yes,Car
Shimla,High,Cold,Adventure,Summer,7,23°C,₹35945,1.9,Low,Lodge,Yes,Car
Shimla,High,Cold,Adventure,Summer,8,18°C,₹30198,1.75,High,Homestay,No,Car
Shimla,High,Cold,Adventure,Summer,7,22°C,₹37452,2.57,Low,Lodge,Yes,Car
Shimla,High,Cold,Adventure,Summer,2,19°C,₹30138,1.87,Low,Homestay,Yes,Bus
Shimla,High,Cold,Adventure,Summer,10,17°C,₹35056,1.7,Low,Homestay,No,Car
Shimla,High,Cold,Adventure,Summer,7,17°C,₹33757,4.36,Low,Lodge,Yes,Bus
Shimla,High,Cold,Adventure,Summer,8,23°C,₹30055,4.43,High,Homestay,Yes,Car
Shimla,High,Cold,Adventure,Summer,5,23°C,₹35487,4.67,High,Lodge,Yes,Bus
Shimla,High,Cold,Adventure,Summer,9,23°C,₹31288,2.94,Medium,Lodge,No,Bus
Shimla,High,Cold,Adventure,Summer,8,21°C,₹33745,3.6,High,Homestay,Yes,Car
Shimla,High,Cold,Adventure,Summer,4,25°C,₹34035,2.66,Low,Homestay,Yes,Car
Shimla,High,Cold,Adventure,Summer,2,18°C,₹38051,3.87,Medium,Lodge,No,Car
Shimla,High,Cold,Adventure,Summer,5,18°C,₹35654,3.67,High,Lodge,No,Bus
Shimla,High,Cold,Adventure,Summer,9,20°C,₹32067,4.81,Low,Homestay,No,Car
Shimla,High,Cold,Adventure,Summer,2,15°C,₹34089,2.48,Low,Lodge,Yes,Car
Shimla,High,Cold,Adventure,Summer,4,21°C,₹35403,2.14,Low,Lodge,Yes,Car
Shimla,High,Cold,Adventure,Summer,4,23°C,₹38238,4.64,Medium,Homestay,No,Bus
Shimla,High,Cold,Adventure,Summer,8,22°C,₹38138,2.07,High,Lodge,Yes,Bus
Shimla,High,Cold,Adventure,Summer,9,21°C,₹35768,2.66,Low,Lodge,No,Car
Shimla,High,Cold,Adventure,Summer,7,16°C,₹39298,3.63,High,Lodge,No,Bus
Shimla,High,Cold,Adventure,Summer,5,24°C,₹34858,3.68,Medium,Homestay,No,Car
Shimla,High,Cold,Adventure,Summer,5,21°C,₹31259,4.67,Low,Homestay,Yes,Car
Shimla,High,Cold,Adventure,Summer,7,24°C,₹31482,3.38,Low,Homestay,Yes,Car
Shimla,High,Cold,Adventure,Summer,5,24°C,₹35974,2.53,Low,Lodge,Yes,Bus
Shimla,High,Cold,Adventure,Summer,2,25°C,₹37532,2.66,Medium,Homestay,Yes,Bus
Shimla,High,Cold,Adventure,Summer,22,23°C,,1.17,High,Lodge,Yes,Car
Shimla,High,Cold,Adventure,Summer,5,15°C,₹33662,3.2,Low,Lodge,No,Bus
Shimla,High,Cold,Adventure,Summer,8,21°C,₹37811,4.91,Low,Lodge,No,Car
Shimla,High,Cold,Adventure,Summer,6,18°C,₹34838,3.01,Medium,Homestay,Yes,Car
Shimla,High,Cold,Adventure,Summer,2,22°C,₹31649,2.39,Low,Homestay,No,Car
Shimla,High,Cold,Adventure,Summer,2,22°C,₹37837,2.27,High,Homestay,Yes,Car
Shimla,High,Cold,Adventure,Summer,6,16°C,₹36431,3.9,Medium,Homestay,No,Bus
Shimla,High,Cold,Adventure,Summer,7,18°C,₹30821,3.07,Low,Lodge,No,Car
Shimla,High,Cold,Adventure,Summer,4,18°C,₹31549,4.87,Low,Homestay,No,Bus
Shimla,High,Cold,Adventure,Summer,10,19°C,₹38116,4.58,Medium,Homestay,Yes,Bus
Shimla,High,Cold,Adventure,Summer,8,16°C,₹34815,1.49,Low,Homestay,Yes,Car
Shimla,High,Cold,Adventure,Summer,2,16°C,₹39502,4.86,High,Homestay,No,Bus
Shimla,High,Cold,Adventure,Summer,9,19°C,₹36431,4.67,Medium,Homestay,Yes,Bus
Shimla,High,Cold,Adventure,Summer,5,21°C,₹39380,4.28,Low,Homestay,Yes,Bus
Shimla,High,Cold,Adventure,Summer,7,24°C,₹38703,4.79,High,Homestay,Yes,Car
Shimla,High,Cold,Adventure,Summer,5,17°C,₹31790,4.84,High,Homestay,No,Car
Shimla,High,Cold,Adventure,Summer,7,25°C,₹32870,3.52,Low,Lodge,No,Bus
Shimla,High,Cold,Adventure,Summer,2,24°C,₹34919,3.31,Low,Homestay,No,Bus
Shimla,High,Cold,Adventure,Summer,2,24°C,₹37348,3.91,High,Lodge,No,Bus
Shimla,High,Cold,Adventure,Summer,9,25°C,₹36861,2.56,Low,Lodge,No,Car
Shimla,High,Cold,Adventure,Summer,6,16°C,₹33310,1.07,High,Homestay,No,Bus
Shimla,High,Cold,Adventure,Summer,5,19°C,₹34755,1.09,Low,Lodge,Yes,Bus
Shimla,High,Cold,Adventure,Summer,9,24°C,₹33351,3.82,Low,Homestay,Yes,Bus
Shimla,High,Cold,Adventure,Summer,3,15°C,₹37732,2.39,Low,Lodge,Yes,Car
Shimla,High,Cold,Adventure,Summer,3,18°C,₹31728,4.25,Medium,Lodge,No,Car
Shimla,High,Cold,Adventure,Summer,9,21°C,₹37411,1.29,Low,Lodge,Yes,Bus
Shimla,High,Cold,Adventure,Summer,9,17°C,₹38695,2.28,Medium,Homestay,Yes,Car
Shimla,High,Cold,Adventure,Summer,5,18°C,₹30212,2.67,High,Homestay,No,Car
Shimla,High,Cold,Adventure,Summer,4,16°C,₹39743,2.07,Medium,Lodge,No,Car
Shimla,High,Cold,Adventure,Summer,5,22°C,₹31051,4.69,Medium,Homestay,No,Car
Shimla,High,Cold,Adventure,Summer,7,16°C,₹35066,1.92,Medium,Lodge,No,Car
Shimla,High,Cold,Adventure,Summer,10,19°C,₹38491,1.58,High,Lodge,Yes,Car
Shimla,High,Cold,Adventure,Summer,7,16°C,₹38530,4.79,High,Lodge,No,Bus
Shimla,High,Cold,Adventure,Summer,5,22°C,₹34091,3.17,Medium,Lodge,No,Car
Shimla,High,Cold,Adventure,Summer,9,19°C,₹36889,4.97,High,Lodge,Yes,Car
Shimla,High,Cold,Adventure,Summer,5,24°C,₹38923,3.02,Medium,Lodge,No,Bus
Shimla,High,Cold,Adventure,Summer,4,20°C,₹30992,4.04,Low,Homestay,No,Car
Shimla,High,Cold,Adventure,Summer,5,20°C,₹36174,3.75,Medium,Lodge,No,Bus
Shimla,High,Cold,Adventure,Summer,7,17°C,₹34570,2.81,Medium,Lodge,No,Car
Shimla,High,Cold,Adventure,Summer,8,23°C,₹32187,1.77,Medium,Lodge,Yes,Bus
Shimla,High,Cold,Adventure,Summer,8,22°C,₹31453,1.44,High,Lodge,No,Car
Shimla,High,Cold,Adventure,Summer,8,19°C,₹37888,3.89,Low,Lodge,Yes,Bus
Shimla,High,Cold,Adventure,Summer,7,25°C,₹39118,3.61,High,Homestay,Yes,Car
Shimla,High,Cold,Adventure,Summer,3,21°C,₹38628,3.28,Low,Lodge,No,Bus
Shimla,High,Cold,Adventure,Summer,5,16°C,₹32879,1.56,Medium,Homestay,Yes,Bus
Shimla,High,Cold,Adventure,Summer,6,25°C,₹39499,4.47,Medium,Homestay,No,Bus
Shimla,High,Cold,Adventure,Summer,10,19°C,₹31056,3.45,Medium,Lodge,Yes,Car
Shimla,High,Cold,Adventure,Summer,7,15°C,₹33806,2.61,High,Lodge,Yes,Bus
Shimla,High,Cold,Adventure,Summer,5,21°C,₹37780,2.31,Medium,Lodge,No,Car
Shimla,High,Cold,Adventure,Summer,3,20°C,₹37259,2.71,Low,Lodge,Yes,Car
Shimla,High,Cold,Adventure,Summer,10,20°C,₹30978,2.67,Medium,Homestay,Yes,Car
Shimla,High,Cold,Adventure,Summer,8,19°C,₹37181,1.2,High,Lodge,Yes,Bus
Shimla,High,Cold,Adventure,Summer,9,20°C,₹38920,1.71,High,Homestay,Yes,Car
Shimla,High,Cold,Adventure,Summer,3,21°C,₹33430,2.59,Medium,Lodge,Yes,Bus
Shimla,High,Cold,Adventure,Summer,4,13°C,₹37686,3.98,Low,Lodge,No,Bus
Shimla,High,Cold,Adventure,Summer,2,19°C,₹39973,3.06,High,Homestay,Yes,Car
Shimla,High,Cold,Adventure,Summer,8,25°C,₹31480,4.23,High,Homestay,Yes,Bus
Shimla,High,Cold,Adventure,Summer,2,18°C,₹31557,3.85,Low,Homestay,No,Bus
Shimla,High,Cold,Adventure,Summer,4,21°C,₹32932,3.1,Low,Homestay,No,Car
Shimla,High,Cold,Adventure,Summer,7,15°C,₹38740,2.81,High,Lodge,No,Car
Shimla,High,Cold,Adventure,Summer,2,16°C,₹31706,3.05,Medium,Lodge,No,Car
Shimla,High,Cold,Adventure,Summer,4,15°C,₹30986,4.47,High,Homestay,Yes,Bus
Shimla,High,Cold,Adventure,Summer,9,25°C,₹31703,2.05,High,Lodge,No,Car
Shimla,High,Cold,Adventure,Summer,6,17°C,₹35117,1.29,High,Homestay,No,Bus
Shimla,High,Cold,Adventure,Summer,6,23°C,₹38919,2.28,Low,Lodge,No,Car
Shimla,High,Cold,Adventure,Summer,4,20°C,₹30918,4.64,High,Lodge,Yes,Car
Shimla,High,Cold,Adventure,Summer,6,20°C,₹34360,4.39,Low,Homestay,Yes,Bus
Shimla,High,Cold,Adventure,Summer,4,25°C,₹37604,3.47,Low,Lodge,Yes,Car
Shimla,High,Cold,Adventure,Summer,8,20°C,₹30499,2.73,Low,Homestay,Yes,Bus
Shimla,High,Cold,Adventure,Summer,3,25°C,₹33264,3.0,High,Homestay,No,Bus
Shimla,High,Cold,Adventure,Summer,3,20°C,₹34186,1.68,Low,Homestay,Yes,Bus
Shimla,High,Cold,Adventure,Summer,10,17°C,₹38318,1.29,Low,Lodge,Yes,Bus
Shimla,High,Cold,Adventure,Summer,10,22°C,₹36431,1.01,Low,Homestay,No,Bus
Shimla,High,Cold,Adventure,Summer,2,15°C,₹35368,2.91,High,Lodge,Yes,Bus
Shimla,High,Cold,Adventure,Summer,6,18°C,₹39844,1.95,Low,Lodge,Yes,Bus
Shimla,High,Cold,Adventure,Summer,8,22°C,,4.26,Medium,Lodge,Yes,Bus
Shimla,High,Cold,Adventure,Summer,9,25°C,₹33801,3.57,High,Homestay,No,Car
Shimla,High,Cold,Adventure,Summer,7,17°C,₹39211,3.95,Low,Lodge,No,Bus
Shimla,High,Cold,Adventure,Summer,3,25°C,₹34173,2.15,High,Lodge,Yes,Car
Shimla,High,Cold,Adventure,Summer,2,23°C,₹35232,2.33,High,Homestay,Yes,Bus
Shimla,High,Cold,Adventure,Summer,2,20°C,₹39578,4.35,Medium,Lodge,No,Bus
Shimla,,Cold,Adventure,Summer,2,17°C,₹31717,3.46,Medium,Homestay,No,Car
Shimla,High,Cold,Adventure,Summer,3,24°C,₹33793,3.77,Medium,Lodge,Yes,Car
Shimla,High,Cold,Adventure,Summer,6,15°C,₹33284,2.43,High,Homestay,No,Car
Shimla,High,Cold,Adventure,Summer,6,18°C,₹37846,4.12,Low,Homestay,No,Car
Shimla,High,Cold,Adventure,Summer,8,17°C,₹33591,2.51,Medium,Homestay,Yes,Bus
Shimla,High,Cold,Adventure,Summer,10,17°C,₹30110,1.42,High,Lodge,Yes,Bus
Shimla,High,Cold,Adventure,Summer,7,23°C,₹32521,4.36,Medium,Homestay,Yes,Bus
Shimla,High,Cold,Adventure,Summer,7,24°C,₹34048,1.47,High,Lodge,No,Bus
Shimla,High,Cold,Adventure,Summer,7,22°C,₹37228,1.53,High,Homestay,Yes,Car
Shimla,High,Cold,Adventure,Summer,8,18°C,₹31617,1.79,Medium,Lodge,Yes,Car
Shimla,High,Cold,Adventure,Summer,3,19°C,₹39069,1.99,Medium,Homestay,Yes,Bus
Shimla,High,Cold,Adventure,Summer,5,24°C,₹38441,4.02,High,Lodge,No,Bus
Shimla,High,Cold,Adventure,Summer,7,18°C,₹39821,1.54,Low,Lodge,Yes,Car
Shimla,High,Cold,Adventure,Summer,9,24°C,₹39157,4.52,Low,Lodge,No,Car
Shimla,High,Cold,Adventure,Summer,9,24°C,₹39870,4.34,Medium,Homestay,No,Car
Shimla,High,Cold,Adventure,Summer,9,18°C,₹37366,1.15,High,Homestay,Yes,Bus
Shimla,High,Cold,Adventure,Summer,7,24°C,₹35080,4.29,Medium,Homestay,Yes,Car
Shimla,High,Cold,Adventure,Summer,3,,₹36307,4.12,Low,Lodge,No,Bus
Shimla,High,Cold,Adventure,Summer,8,22°C,₹33369,3.17,Medium,Lodge,Yes,Bus
Shimla,High,Cold,Adventure,Summer,7,25°C,₹38142,2.72,Medium,Lodge,Yes,Car
Shimla,High,Cold,Adventure,Summer,10,16°C,₹38239,2.83,High,Lodge,Yes,Car
Shimla,High,Cold,Adventure,Summer,10,21°C,₹35248,2.85,Medium,Homestay,Yes,Bus
Shimla,High,Cold,Adventure,Summer,6,16°C,₹30526,3.15,Medium,Homestay,Yes,Car
Shimla,High,Cold,Adventure,Summer,7,17°C,₹36309,4.24,High,Lodge,Yes,Bus
Shimla,High,Cold,Adventure,Summer,10,17°C,₹38038,3.5,High,Lodge,Yes,Car
Shimla,High,Cold,Adventure,Summer,2,24°C,₹36625,3.55,High,Lodge,No,Car
Shimla,High,Cold,Adventure,Summer,9,20°C,₹33168,3.85,Medium,Homestay,No,Bus
Shimla,High,Cold,Adventure,Summer,10,18°C,₹32032,2.28,Medium,Homestay,Yes,Car
Shimla,High,Cold,Adventure,Summer,6,21°C,₹34186,3.19,Low,Homestay,Yes,Bus
Shimla,High,Cold,Adventure,Summer,2,15°C,₹34453,4.14,Low,Homestay,Yes,Car
Shimla,High,Cold,Adventure,Summer,8,16°C,₹30835,2.25,Low,Homestay,No,Bus
Shimla,High,Cold,Adventure,Summer,4,23°C,₹32644,3.93,Medium,Homestay,Yes,Car
Shimla,High,Cold,Adventure,Summer,9,19°C,₹34238,3.3,High,Homestay,No,Bus
Shimla,High,Cold,Adventure,Summer,8,18°C,₹36735,3.52,High,Homestay,No,Car
Shimla,High,Cold,Adventure,Summer,10,23°C,₹37561,3.81,Low,Homestay,No,Bus
Shimla,High,Cold,Adventure,Summer,4,18°C,₹39617,2.42,Medium,Homestay,Yes,Bus
Shimla,High,Cold,Adventure,Summer,5,23°C,₹35306,3.86,Medium,Lodge,Yes,Bus
Shimla,High,Cold,Adventure,Summer,2,15°C,₹34214,4.85,Low,Homestay,Yes,Bus
Shimla,High,Cold,Adventure,Summer,5,19°C,₹31982,4.6,Medium,Homestay,No,Car
Shimla,High,Cold,Adventure,Summer,2,17°C,₹37870,2.75,Low,Homestay,No,Bus
Shimla,High,Cold,Adventure,Summer,7,21°C,₹33490,1.04,Low,Lodge,Yes,Car
Shimla,High,Cold,Adventure,Summer,10,19°C,₹33452,3.19,Medium,Homestay,No,Bus
Shimla,High,Cold,Adventure,Summer,9,17°C,₹32752,1.14,Low,Homestay,No,Car
Shimla,High,Cold,Adventure,Summer,3,25°C,₹33804,2.27,Medium,Homestay,Yes,Car
Shimla,High,Cold,Adventure,Summer,2,20°C,₹36858,4.3,High,Homestay,Yes,Car
Shimla,High,Cold,Adventure,Summer,8,25°C,₹33346,3.48,High,Lodge,No,Car
Shimla,High,Cold,Adventure,Summer,8,15°C,₹33028,4.64,High,Homestay,No,Bus
Shimla,High,Cold,Adventure,Summer,4,18°C,₹31534,1.62,Medium,Homestay,No,Bus
Shimla,High,Cold,Adventure,Summer,6,21°C,₹35292,3.62,Medium,Lodge,Yes,Car
Shimla,High,Cold,Adventure,Summer,8,25°C,₹31867,4.91,Low,Lodge,Yes,Car
Shimla,High,Cold,Adventure,Summer,3,23°C,₹37117,2.87,Low,Homestay,Yes,Bus
Shimla,High,Cold,Adventure,Summer,5,20°C,₹37424,1.75,High,Homestay,No,Bus
Shimla,High,Cold,Adventure,Summer,7,19°C,₹35848,4.33,Medium,Homestay,Yes,Bus
Shimla,High,Cold,Adventure,Summer,2,15°C,₹37217,4.97,Low,Homestay,No,Car
Shimla,High,Cold,Adventure,Summer,2,17°C,₹36120,3.25,Low,Homestay,Yes,Car
Shimla,High,Cold,Adventure,Summer,10,18°C,₹35631,3.36,High,Homestay,Yes,Bus
Shimla,High,Cold,Adventure,Summer,7,21°C,₹34039,2.72,Medium,Homestay,No,Bus
Shimla,High,Cold,Adventure,Summer,3,16°C,₹36000,2.93,High,Homestay,Yes,Car
Shimla,High,Cold,Adventure,Summer,6,22°C,,3.35,Medium,Lodge,Yes,Bus
Shimla,High,Cold,Adventure,Summer,7,19°C,₹34116,3.12,Medium,Lodge,Yes,Bus
Shimla,High,Cold,Adventure,Summer,6,16°C,₹33234,2.67,High,Homestay,No,
Shimla,High,Cold,Adventure,Summer,4,16°C,₹35241,4.75,Low,Homestay,Yes,Car
Shimla,High,Cold,Adventure,Summer,9,17°C,₹34288,1.16,Medium,Lodge,Yes,Bus
Shimla,High,Cold,Adventure,Summer,9,17°C,₹39550,1.29,Low,Lodge,No,Car
Shimla,High,Cold,Adventure,Summer,3,19°C,₹39074,4.24,High,Lodge,Yes,Car
Shimla,High,Cold,Adventure,Summer,10,15°C,₹30233,4.41,High,Lodge,Yes,Car
Shimla,High,Cold,Adventure,Summer,6,23°C,₹31979,1.06,Medium,Homestay,Yes,Bus
Shimla,High,Cold,Adventure,Summer,2,23°C,₹31841,2.36,High,Homestay,Yes,Bus
Shimla,High,Cold,Adventure,Summer,3,25°C,₹33021,4.11,High,Lodge,No,Bus
Shimla,High,Cold,Adventure,Summer,8,24°C,₹34972,1.09,Medium,Lodge,No,Bus
Shimla,High,Cold,Adventure,Summer,6,22°C,₹36915,1.58,High,Lodge,Yes,Bus
Shimla,High,Cold,Adventure,Summer,2,,₹32601,2.83,High,Homestay,Yes,Car
Shimla,High,Cold,Adventure,Summer,2,17°C,₹36370,4.45,Low,Lodge,Yes,Bus
Shimla,High,Cold,Adventure,Summer,7,19°C,₹37090,2.67,Medium,Homestay,No,Car
Shimla,High,Cold,Adventure,Summer,10,20°C,₹38045,3.53,High,Lodge,No,Bus
Shimla,High,Cold,Adventure,Summer,5,15°C,₹34968,4.71,Medium,Homestay,No,Car
Shimla,High,Cold,Adventure,Summer,10,20°C,₹30647,2.54,Low,Lodge,Yes,Car
Shimla,High,Cold,Adventure,Summer,4,15°C,₹37730,4.97,Low,Homestay,Yes,Car
Shimla,High,Cold,Adventure,Summer,5,21°C,₹31618,3.68,Medium,Homestay,No,Car
Shimla,High,Cold,Adventure,Summer,3,23°C,₹36503,3.02,High,Homestay,Yes,Bus
Shimla,High,Cold,Adventure,Summer,10,19°C,₹30593,1.88,High,Homestay,No,Car
